CODIGO_CA,COMUNIDAD_AUTONOMA,Codigo Provincia,PROVINCIA,NUMERO_INSCRIPCION,Codigo Municipio,DENOMINACION,FECHA_INSCRIPCION,SUPERFICIE,HABITANTES,DENSIDAD,CAPITALIDAD,ANOTACION
8,Castilla-La Mancha,13411,Ciudad Real,1130548,7231,Membrilla,26/08/86,"143,98",6005,"41,71",Membrilla, 
8,Castilla-La Mancha,13411,Ciudad Real,1130551,7232,Mestanza,25/09/86,370,667,"1,8",Mestanza, 
8,Castilla-La Mancha,13411,Ciudad Real,1130564,7233,Miguelturra,24/02/87,"118,12",15368,"130,1",Miguelturra, 
8,Castilla-La Mancha,13411,Ciudad Real,1130570,7234,Montiel,17/09/86,"271,22",1315,"4,85",Montiel, 
8,Castilla-La Mancha,13411,Ciudad Real,1130586,7235,Moral de Calatrava,15/09/86,"188,52",5271,"27,96",Moral de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130599,7236,Navalpino,26/08/86,"196,33",228,"1,16",Navalpino, 
8,Castilla-La Mancha,13411,Ciudad Real,1130603,7237,Navas de Estena,09/09/86,"146,54",298,"2,03",Navas de Estena, 
8,Castilla-La Mancha,13411,Ciudad Real,1130610,7238,Pedro Muñoz,12/09/86,"101,06",7293,"72,17",Pedro Muñoz, 
8,Castilla-La Mancha,13411,Ciudad Real,1130625,7239,Picón,06/10/86,"59,66",658,"11,03",Picón, 
8,Castilla-La Mancha,13411,Ciudad Real,1130631,7240,Piedrabuena,25/09/86,"565,36",4395,"7,77",Piedrabuena, 
8,Castilla-La Mancha,13411,Ciudad Real,1130646,7241,Poblete,17/09/86,"27,93",2626,"94,02",Poblete, 
8,Castilla-La Mancha,13411,Ciudad Real,1130659,7242,Porzuna,25/09/86,"211,9",3532,"16,67",Porzuna, 
8,Castilla-La Mancha,13411,Ciudad Real,1130662,7243,Pozuelo de Calatrava,26/08/86,"99,63",3553,"35,66",Pozuelo de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130678,7244,"Pozuelos de Calatrava, Los",13/06/88,84,372,"4,43","Pozuelos de Calatrava, Los", 
8,Castilla-La Mancha,13411,Ciudad Real,1130684,7245,Puebla de Don Rodrigo,27/11/86,"424,87",1178,"2,77",Puebla de Don Rodrigo, 
8,Castilla-La Mancha,13411,Ciudad Real,1130697,7246,Puebla del Príncipe,09/09/86,"33,97",694,"20,43",Puebla del Príncipe, 
8,Castilla-La Mancha,13411,Ciudad Real,1130701,7247,Puerto Lápice,09/09/86,"54,84",924,"16,85",Puerto Lápice, 
8,Castilla-La Mancha,13411,Ciudad Real,1130718,7248,Puertollano,09/09/86,"225,36",47035,"208,71",Puertollano, 
8,Castilla-La Mancha,13411,Ciudad Real,1130723,7249,Retuerta del Bullaque,09/09/86,"653,9",941,"1,44",Retuerta del Bullaque, 
8,Castilla-La Mancha,13411,Ciudad Real,1139014,7276,"Robledo, El",09/09/86,"105,5",1081,"10,25","Robledo, El", 
8,Castilla-La Mancha,13411,Ciudad Real,1139029,7277,Ruidera,08/12/90,"39,2",553,"14,11",Ruidera, 
8,Castilla-La Mancha,13411,Ciudad Real,1130739,7250,Saceruela,26/08/86,"247,28",559,"2,26",Saceruela, 
8,Castilla-La Mancha,13411,Ciudad Real,1130744,7251,San Carlos del Valle,09/09/86,"58,08",1120,"19,28",San Carlos del Valle, 
8,Castilla-La Mancha,13411,Ciudad Real,1130757,7252,San Lorenzo de Calatrava,26/08/86,"105,84",213,"2,01",San Lorenzo de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130760,7253,Santa Cruz de los Cáñamos,25/09/86,"17,72",522,"29,46",Santa Cruz de los Cáñamos, 
8,Castilla-La Mancha,13411,Ciudad Real,1130776,7254,Santa Cruz de Mudela,09/09/86,"133,58",4107,"30,75",Santa Cruz de Mudela," 
 "
8,Castilla-La Mancha,13411,Ciudad Real,1130782,7255,Socuéllamos,06/10/86,"373,16",12139,"32,53",Socuéllamos, 
8,Castilla-La Mancha,13411,Ciudad Real,1130809,7257,Solana del Pino,26/08/86,"180,08",324,"1,8",Solana del Pino, 
8,Castilla-La Mancha,13411,Ciudad Real,1130795,7256,"Solana, La",25/09/86,"134,27",15479,"115,28","Solana, La", 
8,Castilla-La Mancha,13411,Ciudad Real,1130816,7258,Terrinches,17/09/86,"55,52",678,"12,21",Terrinches, 
8,Castilla-La Mancha,13411,Ciudad Real,1130821,7259,Tomelloso,20/02/87,"242,15",35873,"148,14",Tomelloso," 
 "
8,Castilla-La Mancha,13411,Ciudad Real,1130837,7260,Torralba de Calatrava,23/10/86,"101,58",2977,"29,31",Torralba de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130842,7261,Torre de Juan Abad,09/09/86,"399,19",995,"2,49",Torre de Juan Abad, 
8,Castilla-La Mancha,13411,Ciudad Real,1130855,7262,Torrenueva,26/08/86,142,2702,"19,03",Torrenueva, 
8,Castilla-La Mancha,13411,Ciudad Real,1130868,7263,Valdemanco del Esteras,25/09/86,"142,46",170,"1,19",Valdemanco del Esteras, 
8,Castilla-La Mancha,13411,Ciudad Real,1130874,7264,Valdepeñas,26/08/86,"489,26",30077,"61,47",Valdepeñas, 
8,Castilla-La Mancha,13411,Ciudad Real,1130880,7265,Valenzuela de Calatrava,26/08/86,"44,08",688,"15,61",Valenzuela de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130893,7266,Villahermosa,17/10/86,"363,01",1826,"5,03",Villahermosa, 
8,Castilla-La Mancha,13411,Ciudad Real,1130907,7267,Villamanrique,09/09/86,370,1148,"3,1",Villamanrique, 
8,Castilla-La Mancha,13411,Ciudad Real,1130914,7268,Villamayor de Calatrava,07/04/87,"144,81",634,"4,38",Villamayor de Calatrava, 
8,Castilla-La Mancha,13411,Ciudad Real,1130929,7269,Villanueva de la Fuente,27/11/86,"129,1",2078,"16,1",Villanueva de la Fuente, 
8,Castilla-La Mancha,13411,Ciudad Real,1130935,7270,Villanueva de los Infantes,26/08/86,"135,06",4935,"36,54",Villanueva de los Infantes, 
8,Castilla-La Mancha,13411,Ciudad Real,1130940,7271,Villanueva de San Carlos,27/10/86,"109,25",290,"2,65",Villanueva de San Carlos, 
8,Castilla-La Mancha,13411,Ciudad Real,1130953,7272,Villar del Pozo,17/10/86,"13,14",75,"5,71",Villar del Pozo, 
8,Castilla-La Mancha,13411,Ciudad Real,1130966,7273,Villarrubia de los Ojos,25/09/86,"281,86",9814,"34,82",Villarrubia de los Ojos, 
8,Castilla-La Mancha,13411,Ciudad Real,1130972,7274,Villarta de San Juan,26/08/86,66,2791,"42,29",Villarta de San Juan, 
8,Castilla-La Mancha,13411,Ciudad Real,1130988,7275,Viso del Marqués,17/09/86,"533,2",2298,"4,31",Viso del Marqués, 
8,Castilla-La Mancha,13412,Cuenca,1160014,7449,Abia de la Obispalía,26/08/86,"63,05",65,"1,03",Abia de la Obispalía, 
8,Castilla-La Mancha,13412,Cuenca,1160029,7450,"Acebrón, El",26/09/86,"22,11",234,"10,58","Acebrón, El", 
8,Castilla-La Mancha,13412,Cuenca,1160035,7451,Alarcón,15/10/86,"119,96",148,"1,23",Alarcón, 
8,Castilla-La Mancha,13412,Cuenca,1160040,7452,Albaladejo del Cuende,26/09/86,"55,19",245,"4,44",Albaladejo del Cuende, 
8,Castilla-La Mancha,13412,Cuenca,1160053,7453,Albalate de las Nogueras,02/09/86,"40,11",253,"6,31",Albalate de las Nogueras, 
8,Castilla-La Mancha,13412,Cuenca,1160066,7454,Albendea,02/09/86,"38,2",121,"3,17",Albendea, 
8,Castilla-La Mancha,13412,Cuenca,1160072,7455,"Alberca de Záncara, La",26/08/86,"100,86",1590,"15,76","Alberca de Záncara, La", 
8,Castilla-La Mancha,13412,Cuenca,1160088,7456,Alcalá de la Vega,26/08/86,"69,25",93,"1,34",Alcalá de la Vega, 
8,Castilla-La Mancha,13412,Cuenca,1160091,7457,Alcantud,02/09/86,"57,63",51,",88",Alcantud, 
8,Castilla-La Mancha,13412,Cuenca,1160105,7458,Alcázar del Rey,26/08/86,"46,5",152,"3,27",Alcázar del Rey, 
8,Castilla-La Mancha,13412,Cuenca,1160112,7459,Alcohujate,17/09/86,"27,29",28,"1,03",Alcohujate, 
8,Castilla-La Mancha,13412,Cuenca,1160127,7460,Alconchel de la Estrella,18/09/86,"42,94",88,"2,05",Alconchel de la Estrella, 
8,Castilla-La Mancha,13412,Cuenca,1160133,7461,Algarra,01/12/86,"41,91",26,",62",Algarra, 
8,Castilla-La Mancha,13412,Cuenca,1160148,7462,Aliaguilla,26/08/86,"105,91",642,"6,06",Aliaguilla, 
8,Castilla-La Mancha,13412,Cuenca,1160151,7463,"Almarcha, La",05/09/86,"64,36",365,"5,67","Almarcha, La", 
8,Castilla-La Mancha,13412,Cuenca,1160164,7464,Almendros,19/08/86,"63,11",247,"3,91",Almendros, 
8,Castilla-La Mancha,13412,Cuenca,1160170,7465,Almodóvar del Pinar,15/09/86,"95,03",390,"4,1",Almodóvar del Pinar, 
8,Castilla-La Mancha,13412,Cuenca,1160186,7466,Almonacid del Marquesado,03/09/86,"47,15",425,"9,01",Almonacid del Marquesado, 
8,Castilla-La Mancha,13412,Cuenca,1160199,7467,Altarejos,02/09/86,"91,32",190,"2,08",Altarejos, 
8,Castilla-La Mancha,13412,Cuenca,1160203,7468,Arandilla del Arroyo,02/09/86,"19,48",7,",36",Arandilla del Arroyo, 
8,Castilla-La Mancha,13412,Cuenca,1169054,7682,Arcas,15/09/86,"81,52",1716,"21,05",Arcas, 
8,Castilla-La Mancha,13412,Cuenca,1160225,7469,Arcos de la Sierra,24/10/86,"40,5",83,"2,05",Arcos de la Sierra, 
8,Castilla-La Mancha,13412,Cuenca,1160246,7471,Arguisuelas,26/09/86,"49,61",136,"2,74",Arguisuelas, 
8,Castilla-La Mancha,13412,Cuenca,1160259,7472,Arrancacepas,07/10/86,"18,56",25,"1,35",Arrancacepas, 
8,Castilla-La Mancha,13412,Cuenca,1160262,7473,Atalaya del Cañavate,02/09/86,"46,36",112,"2,42",Atalaya del Cañavate, 
8,Castilla-La Mancha,13412,Cuenca,1160278,7474,Barajas de Melo,24/09/86,"136,81",932,"6,81",Barajas de Melo, 
8,Castilla-La Mancha,13412,Cuenca,1160297,7475,Barchín del Hoyo,10/11/86,"65,25",89,"1,36",Barchín del Hoyo, 
8,Castilla-La Mancha,13412,Cuenca,1160301,7476,Bascuñana de San Pedro,26/08/86,"19,63",18,",92",Bascuñana de San Pedro," 
 "
8,Castilla-La Mancha,13412,Cuenca,1160318,7477,Beamud,30/09/86,"23,38",37,"1,58",Beamud, 
8,Castilla-La Mancha,13412,Cuenca,1160323,7478,Belinchón,15/09/86,"79,73",334,"4,19",Belinchón, 
8,Castilla-La Mancha,13412,Cuenca,1160339,7479,Belmonte,15/09/86,"92,93",1903,"20,48",Belmonte, 
8,Castilla-La Mancha,13412,Cuenca,1160344,7480,Belmontejo,02/09/86,"52,23",160,"3,06",Belmontejo, 
8,Castilla-La Mancha,13412,Cuenca,1160357,7481,Beteta,26/08/86,115,262,"2,28",Beteta, 
8,Castilla-La Mancha,13412,Cuenca,1160360,7482,Boniches,02/09/86,"53,02",146,"2,75",Boniches, 
8,Castilla-La Mancha,13412,Cuenca,1160382,7483,Buciegas,21/11/86,"9,01",36,4,Buciegas, 
8,Castilla-La Mancha,13412,Cuenca,1160395,7484,Buenache de Alarcón,03/10/86,"64,16",459,"7,15",Buenache de Alarcón, 
8,Castilla-La Mancha,13412,Cuenca,1160409,7485,Buenache de la Sierra,05/11/86,"57,48",97,"1,69",Buenache de la Sierra, 
8,Castilla-La Mancha,13412,Cuenca,1160416,7486,Buendía,15/09/86,"88,5",400,"4,52",Buendía, 
8,Castilla-La Mancha,13412,Cuenca,1160421,7487,Campillo de Altobuey,24/09/86,"172,41",1322,"7,67",Campillo de Altobuey, 
8,Castilla-La Mancha,13412,Cuenca,1160437,7488,Campillos-Paravientos,15/09/86,"54,34",105,"1,93",Campillos-Paravientos, 
8,Castilla-La Mancha,13412,Cuenca,1160442,7489,Campillos-Sierra,26/08/86,"38,03",38,1,Campillos-Sierra, 
8,Castilla-La Mancha,13412,Cuenca,1169015,7678,Campos del Paraíso,09/09/86,"216,89",737,"3,4",Carrascosa del Campo, 
8,Castilla-La Mancha,13412,Cuenca,1160455,7490,Canalejas del Arroyo,15/09/86,"60,95",186,"3,05",Canalejas del Arroyo, 
8,Castilla-La Mancha,13412,Cuenca,1160468,7491,Cañada del Hoyo,03/09/86,"89,75",243,"2,71",Cañada del Hoyo, 
8,Castilla-La Mancha,13412,Cuenca,1160474,7492,Cañada Juncosa,26/08/86,"42,72",240,"5,62",Cañada Juncosa, 
8,Castilla-La Mancha,13412,Cuenca,1160480,7493,Cañamares,26/08/86,"40,52",466,"11,5",Cañamares, 
8,Castilla-La Mancha,13412,Cuenca,1160493,7494,"Cañavate, El",26/09/86,"36,1",146,"4,04","Cañavate, El", 
8,Castilla-La Mancha,13412,Cuenca,1160506,7495,Cañaveras,26/08/86,"73,63",258,"3,5",Cañaveras, 
8,Castilla-La Mancha,13412,Cuenca,1160513,7496,Cañaveruelas,10/09/86,"33,57",132,"3,93",Cañaveruelas, 
8,Castilla-La Mancha,13412,Cuenca,1160528,7497,Cañete,21/08/86,"86,96",739,"8,5",Cañete, 
8,Castilla-La Mancha,13412,Cuenca,1160534,7498,Cañizares,21/08/86,"76,17",439,"5,76",Cañizares, 
8,Castilla-La Mancha,13412,Cuenca,1160552,7499,Carboneras de Guadazaón,17/09/86,"100,65",811,"8,06",Carboneras de Guadazaón, 
8,Castilla-La Mancha,13412,Cuenca,1160565,7500,Cardenete,26/08/86,"97,51",496,"5,09",Cardenete, 
8,Castilla-La Mancha,13412,Cuenca,1160571,7501,Carrascosa,26/08/86,"71,47",70,",98",Carrascosa, 
8,Castilla-La Mancha,13412,Cuenca,1160587,7502,Carrascosa de Haro,18/09/86,"29,05",106,"3,65",Carrascosa de Haro, 
8,Castilla-La Mancha,13412,Cuenca,1160604,7503,Casas de Benítez,21/08/86,"46,76",852,"18,22",Casas de Benítez, 
8,Castilla-La Mancha,13412,Cuenca,1160611,7504,Casas de Fernando Alonso,11/09/86,"30,28",1169,"38,61",Casas de Fernando Alonso, 
8,Castilla-La Mancha,13412,Cuenca,1160626,7505,Casas de Garcimolina,16/10/86,"38,69",29,",75",Casas de Garcimolina, 
8,Castilla-La Mancha,13412,Cuenca,1160632,7506,Casas de Guijarro,19/08/86,"8,2",117,"14,27",Casas de Guijarro, 
8,Castilla-La Mancha,13412,Cuenca,1160647,7507,Casas de Haro,27/08/86,"110,88",823,"7,42",Casas de Haro, 
8,Castilla-La Mancha,13412,Cuenca,1160650,7508,Casas de los Pinos,15/09/86,"68,21",440,"6,45",Casas de los Pinos, 
8,Castilla-La Mancha,13412,Cuenca,1160663,7509,Casasimarro,02/09/86,"49,62",3084,"62,15",Casasimarro, 
8,Castilla-La Mancha,13412,Cuenca,1160679,7510,Castejón,05/09/86,"43,62",144,"3,3",Castejón, 
8,Castilla-La Mancha,13412,Cuenca,1160685,7511,Castillejo de Iniesta,15/10/86,"27,7",159,"5,74",Castillejo de Iniesta, 
8,Castilla-La Mancha,13412,Cuenca,1160702,7512,Castillejo-Sierra,26/08/86,"30,37",28,",92",Castillejo-Sierra, 
8,Castilla-La Mancha,13412,Cuenca,1160724,7514,Castillo de Garcimuñoz,05/09/86,"82,21",134,"1,63",Castillo de Garcimuñoz, 
8,Castilla-La Mancha,13412,Cuenca,1160719,7513,Castillo-Albaráñez,15/09/86,"12,43",22,"1,77",Castillo-Albaráñez, 
8,Castilla-La Mancha,13412,Cuenca,1160730,7515,Cervera del Llano,26/08/86,"55,49",221,"3,98",Cervera del Llano, 
8,Castilla-La Mancha,13412,Cuenca,1160231,7470,Chillarón de Cuenca,02/09/86,"39,17",617,"15,75",Chillarón de Cuenca," 
 "
8,Castilla-La Mancha,13412,Cuenca,1160817,7519,Chumillas,24/09/86,"39,58",57,"1,44",Chumillas, 
8,Castilla-La Mancha,13412,Cuenca,1160745,7516,"Cierva, La",03/09/86,"71,7",28,",39","Cierva, La", 
8,Castilla-La Mancha,13412,Cuenca,1160783,7517,Cuenca,03/10/86,"910,6",54690,"60,06",Cuenca," 
 
 "
8,Castilla-La Mancha,13412,Cuenca,1160796,7518,Cueva del Hierro,24/10/86,"28,2",29,"1,03",Cueva del Hierro, 
8,Castilla-La Mancha,13412,Cuenca,1160822,7520,Enguídanos,10/09/86,"165,35",317,"1,92",Enguídanos, 
8,Castilla-La Mancha,13412,Cuenca,1160838,7521,Fresneda de Altarejos,03/10/86,"59,9",40,",67",Fresneda de Altarejos, 
8,Castilla-La Mancha,13412,Cuenca,1160843,7522,Fresneda de la Sierra,19/08/86,"31,9",48,"1,5",Fresneda de la Sierra, 
8,Castilla-La Mancha,13412,Cuenca,1160856,7523,"Frontera, La",26/08/86,"34,57",155,"4,48","Frontera, La", 
8,Castilla-La Mancha,13412,Cuenca,1160869,7524,Fuente de Pedro Naharro,02/09/86,"63,72",1205,"18,91",Fuente de Pedro Naharro, 
8,Castilla-La Mancha,13412,Cuenca,1160875,7525,Fuentelespino de Haro,24/09/86,"33,44",274,"8,19",Fuentelespino de Haro, 
8,Castilla-La Mancha,13412,Cuenca,1160881,7526,Fuentelespino de Moya,02/09/86,"65,72",109,"1,66",Fuentelespino de Moya, 
8,Castilla-La Mancha,13412,Cuenca,1169041,7681,Fuentenava de Jábaga,21/08/86,"133,16",513,"3,85",Jábaga, 
8,Castilla-La Mancha,13412,Cuenca,1160894,7527,Fuentes,12/11/86,"107,66",455,"4,23",Fuentes, 
8,Castilla-La Mancha,13412,Cuenca,1160915,7528,Fuertescusa,15/10/86,"64,04",63,",98",Fuertescusa, 
8,Castilla-La Mancha,13412,Cuenca,1160920,7529,Gabaldón,03/09/86,"84,1",183,"2,18",Gabaldón, 
8,Castilla-La Mancha,13412,Cuenca,1160936,7530,Garaballa,05/09/86,"69,77",59,",85",Garaballa, 
8,Castilla-La Mancha,13412,Cuenca,1160941,7531,Gascueña,25/11/86,"51,81",153,"2,95",Gascueña, 
8,Castilla-La Mancha,13412,Cuenca,1160954,7532,Graja de Campalbo,26/08/86,"22,3",91,"4,08",Graja de Campalbo, 
8,Castilla-La Mancha,13412,Cuenca,1160967,7533,Graja de Iniesta,26/08/86,"28,22",361,"12,79",Graja de Iniesta, 
8,Castilla-La Mancha,13412,Cuenca,1160973,7534,Henarejos,18/09/86,"145,9",139,",95",Henarejos, 
8,Castilla-La Mancha,13412,Cuenca,1160989,7535,"Herrumblar, El",24/10/86,"46,1",664,"14,4","Herrumblar, El", 
8,Castilla-La Mancha,13412,Cuenca,1160992,7536,"Hinojosa, La",05/09/86,"42,11",188,"4,46","Hinojosa, La", 
8,Castilla-La Mancha,13412,Cuenca,1161006,7537,"Hinojosos, Los",24/09/86,"114,02",771,"6,76","Hinojosos, Los", 
8,Castilla-La Mancha,13412,Cuenca,1161013,7538,"Hito, El",19/08/86,"41,22",141,"3,42","Hito, El", 
8,Castilla-La Mancha,13412,Cuenca,1161028,7539,Honrubia,18/09/86,"110,34",1566,"14,19",Honrubia, 
8,Castilla-La Mancha,13412,Cuenca,1161034,7540,Hontanaya,21/10/87,"53,63",253,"4,72",Hontanaya, 
8,Castilla-La Mancha,13412,Cuenca,1161049,7541,Hontecillas,15/10/86,"34,7",61,"1,76",Hontecillas, 
8,Castilla-La Mancha,13412,Cuenca,1161065,7542,Horcajo de Santiago,05/09/86,"96,03",3493,"36,37",Horcajo de Santiago, 
8,Castilla-La Mancha,13412,Cuenca,1161071,7543,Huélamo,21/08/86,"79,24",99,"1,25",Huélamo, 
8,Castilla-La Mancha,13412,Cuenca,1161087,7544,Huelves,26/08/86,"39,44",57,"1,45",Huelves, 
8,Castilla-La Mancha,13412,Cuenca,1161090,7545,Huérguina,26/08/86,"28,01",44,"1,57",Huérguina, 
8,Castilla-La Mancha,13412,Cuenca,1161104,7546,Huerta de la Obispalía,09/10/86,"41,88",114,"2,72",Huerta de la Obispalía, 
8,Castilla-La Mancha,13412,Cuenca,1161111,7547,Huerta del Marquesado,26/08/86,"35,69",194,"5,44",Huerta del Marquesado, 
8,Castilla-La Mancha,13412,Cuenca,1161126,7548,Huete,02/09/86,"377,57",1765,"4,67",Huete, 
8,Castilla-La Mancha,13412,Cuenca,1161132,7549,Iniesta,02/09/86,"232,3",4305,"18,53",Iniesta, 
8,Castilla-La Mancha,13412,Cuenca,1161150,7550,Laguna del Marquesado,26/08/86,"37,91",50,"1,32",Laguna del Marquesado, 
8,Castilla-La Mancha,13412,Cuenca,1161163,7551,Lagunaseca,05/09/86,"34,34",77,"2,24",Lagunaseca," 
 "
8,Castilla-La Mancha,13412,Cuenca,1161179,7552,Landete,15/09/86,"79,34",1234,"15,55",Landete, 
8,Castilla-La Mancha,13412,Cuenca,1161185,7553,Ledaña,26/08/86,"65,47",1563,"23,87",Ledaña, 
8,Castilla-La Mancha,13412,Cuenca,1161198,7554,Leganiel,15/09/86,"45,1",190,"4,21",Leganiel, 
8,Castilla-La Mancha,13412,Cuenca,1161219,7555,"Majadas, Las",18/09/86,"88,33",241,"2,73","Majadas, Las", 
8,Castilla-La Mancha,13412,Cuenca,1161224,7556,Mariana,05/09/86,"39,97",304,"7,61",Mariana, 
8,Castilla-La Mancha,13412,Cuenca,1161230,7557,Masegosa,05/09/86,"30,82",64,"2,08",Masegosa, 
8,Castilla-La Mancha,13412,Cuenca,1161245,7558,"Mesas, Las",19/08/86,"86,97",2336,"26,86","Mesas, Las", 
8,Castilla-La Mancha,13412,Cuenca,1161258,7559,Minglanilla,19/08/86,"109,64",2221,"20,26",Minglanilla, 
8,Castilla-La Mancha,13412,Cuenca,1161261,7560,Mira,21/08/86,"212,86",905,"4,25",Mira, 
8,Castilla-La Mancha,13412,Cuenca,1161283,7561,Monreal del Llano,18/09/86,"39,02",56,"1,44",Monreal del Llano, 
8,Castilla-La Mancha,13412,Cuenca,1161296,7562,Montalbanejo,26/08/86,"59,33",103,"1,74",Montalbanejo, 
8,Castilla-La Mancha,13412,Cuenca,1161300,7563,Montalbo,15/09/86,"73,96",643,"8,69",Montalbo, 
8,Castilla-La Mancha,13412,Cuenca,1161317,7564,Monteagudo de las Salinas,02/09/86,"131,86",129,",98",Monteagudo de las Salinas," 
 "
8,Castilla-La Mancha,13412,Cuenca,1161322,7565,Mota de Altarejos,03/10/86,"16,95",34,"2,01",Mota de Altarejos, 
8,Castilla-La Mancha,13412,Cuenca,1161338,7566,Mota del Cuervo,03/10/86,"176,19",5990,34,Mota del Cuervo, 
8,Castilla-La Mancha,13412,Cuenca,1161343,7567,Motilla del Palancar,26/08/86,"73,89",5869,"79,43",Motilla del Palancar, 
8,Castilla-La Mancha,13412,Cuenca,1161356,7568,Moya,24/10/86,"91,73",139,"1,52",Santo Domingo de Moya, 
8,Castilla-La Mancha,13412,Cuenca,1161375,7569,Narboneta,05/10/87,"34,95",37,"1,06",Narboneta, 
8,Castilla-La Mancha,13412,Cuenca,1161394,7570,Olivares de Júcar,02/09/86,50,325,"6,5",Olivares de Júcar, 
8,Castilla-La Mancha,13412,Cuenca,1161408,7571,Olmeda de la Cuesta,03/12/86,"23,23",20,",86",Olmeda de la Cuesta, 
8,Castilla-La Mancha,13412,Cuenca,1161415,7572,Olmeda del Rey,24/09/86,"74,61",132,"1,77",Olmeda del Rey, 
8,Castilla-La Mancha,13412,Cuenca,1161420,7573,Olmedilla de Alarcón,08/10/86,"38,31",149,"3,89",Olmedilla de Alarcón, 
8,Castilla-La Mancha,13412,Cuenca,1161436,7574,Olmedilla de Eliz,15/10/86,"13,31",15,"1,13",Olmedilla de Eliz, 
8,Castilla-La Mancha,13412,Cuenca,1161454,7575,Osa de la Vega,21/08/86,"53,34",479,"8,98",Osa de la Vega, 
8,Castilla-La Mancha,13412,Cuenca,1161467,7576,Pajarón,26/08/86,"52,61",82,"1,56",Pajarón, 
8,Castilla-La Mancha,13412,Cuenca,1161473,7577,Pajaroncillo,22/09/86,"56,91",65,"1,14",Pajaroncillo, 
8,Castilla-La Mancha,13412,Cuenca,1161489,7578,Palomares del Campo,05/09/86,"60,98",602,"9,87",Palomares del Campo, 
8,Castilla-La Mancha,13412,Cuenca,1161492,7579,Palomera,12/11/86,"50,23",171,"3,4",Palomera, 
8,Castilla-La Mancha,13412,Cuenca,1161505,7580,Paracuellos,26/08/86,"123,48",94,",76",Paracuellos, 
8,Castilla-La Mancha,13412,Cuenca,1161512,7581,Paredes,26/08/86,"19,36",66,"3,41",Paredes, 
8,Castilla-La Mancha,13412,Cuenca,1161527,7582,"Parra de las Vegas, La",03/10/86,"61,51",33,",54","Parra de las Vegas, La", 
8,Castilla-La Mancha,13412,Cuenca,1161533,7583,"Pedernoso, El",24/10/86,"56,41",1124,"19,93","Pedernoso, El", 
8,Castilla-La Mancha,13412,Cuenca,1161548,7584,"Pedroñeras, Las",26/08/86,"224,67",6638,"29,55","Pedroñeras, Las", 
8,Castilla-La Mancha,13412,Cuenca,1161551,7585,"Peral, El",24/09/86,"85,84",632,"7,36","Peral, El", 
8,Castilla-La Mancha,13412,Cuenca,1161564,7586,"Peraleja, La",04/09/86,"34,93",97,"2,78","Peraleja, La", 
8,Castilla-La Mancha,13412,Cuenca,1161570,7587,"Pesquera, La",26/08/86,"72,3",215,"2,97","Pesquera, La", 
8,Castilla-La Mancha,13412,Cuenca,1161586,7588,"Picazo, El",26/08/86,"24,9",666,"26,75","Picazo, El", 
8,Castilla-La Mancha,13412,Cuenca,1161599,7589,Pinarejo,26/08/86,"61,82",212,"3,43",Pinarejo, 
8,Castilla-La Mancha,13412,Cuenca,1161603,7590,Pineda de Gigüela,29/09/86,"29,08",60,"2,06",Pineda de Gigüela, 
8,Castilla-La Mancha,13412,Cuenca,1161610,7591,Piqueras del Castillo,15/09/86,"45,86",48,"1,05",Piqueras del Castillo, 
8,Castilla-La Mancha,13412,Cuenca,1161625,7592,Portalrubio de Guadamejud,05/09/86,"20,97",22,"1,05",Portalrubio de Guadamejud, 
